Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Q2,1544677039.526153,1292124,74,0
4,Q4,1544677039.526153,2455030,90,0
8,Q14,1544677039.526154,3916226,55,0
5,Q6,1544677039.526154,225934,6,0
13,Q21,1544677039.526154,3567624,12,0
2,Q2,1544677039.531850,3182081,33,0
4,Q4,1544677039.531850,4624492,66,0
4,Q4,1544677039.582738,734016,60,0
6,Q11,1544677039.582738,3186430,75,0
14,Q22,1544677039.582739,1235502,68,0
8,Q14,1544677039.585090,657128,93,0
8,Q14,1544677039.651295,3442498,6,0
13,Q21,1544677039.673300,4482996,64,0
4,Q4,1544677039.673300,3095829,27,0
6,Q11,1544677039.673301,3769107,14,0
6,Q11,1544677039.673301,2214467,79,0
4,Q4,1544677039.673301,643534,0,0
7,Q12,1544677039.673302,3040625,36,0
9,Q16,1544677039.673302,1611326,51,0
2,Q2,1544677039.673302,3423191,62,0
4,Q4,1544677039.765277,4391102,34,0
14,Q22,1544677039.765277,3677130,56,0
2,Q2,1544677039.766495,2949993,43,0
5,Q6,1544677039.766495,3002641,69,0
13,Q21,1544677039.766495,550279,61,0
5,Q6,1544677039.821010,1462231,42,0
9,Q16,1544677039.821010,6753793,30,0
2,Q2,1544677039.821010,2069947,89,0
2,Q2,1544677039.821010,499048,57,0
14,Q22,1544677039.821011,3621406,9,0
9,Q16,1544677039.821011,2949833,37,0
7,Q12,1544677039.821011,4335352,15,0
1,Q1,1544677039.822168,2947091,20,0
11,Q18,1544677039.822169,2074095,52,0
13,Q21,1544677039.872769,1412073,65,0
14,Q22,1544677040.141289,6432334,93,0
7,Q12,1544677040.181016,3975555,53,0
5,Q6,1544677040.181016,3261418,11,0
2,Q2,1544677040.181016,4727062,38,0
7,Q12,1544677040.181016,616850,97,0
8,Q14,1544677040.217370,2645484,60,0
13,Q21,1544677040.217371,1678779,61,0
13,Q21,1544677040.217371,1199608,0,0
6,Q11,1544677040.220779,6352841,57,0
12,Q19,1544677040.547231,6170540,24,0
1,Q1,1544677040.600958,3555405,47,0
5,Q6,1544677040.697236,4208084,97,0
4,Q4,1544677040.711799,168145,5,0
13,Q21,1544677040.715159,5858497,2,0
1,Q1,1544677040.715159,2147667,81,0
5,Q6,1544677040.715159,1960920,98,0
2,Q2,1544677040.715159,6005896,88,0
13,Q21,1544677040.715159,701820,22,0
5,Q6,1544677040.718520,3438113,68,0
9,Q16,1544677040.718520,4244777,74,0
1,Q1,1544677040.780122,268535,5,0
5,Q6,1544677040.948567,1914218,5,0
5,Q6,1544677041.182491,1493603,42,0
6,Q11,1544677041.184737,411728,51,0
8,Q14,1544677041.184739,5388961,65,0
5,Q6,1544677041.305790,5415259,92,0
1,Q1,1544677041.305790,2850617,82,0
