Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
13,Q12,1544589288.983863,502306,0,0
19,Q19,1544589289.386352,10109413,0,0
14,Q13,1544589299.396100,151634,0,0
10,Q6,1544589299.447972,240804,0,0
11,Q9,1544589299.589593,5787887,0,0
9,Q4,1544589305.277327,206062,0,0
19,Q19,1544589305.383518,10109226,0,0
9,Q4,1544589315.392452,186809,0,0
9,Q4,1544589315.478979,194291,0,0
21,Q21,1544589315.573557,10113699,0,0
20,Q20,1544589325.587391,10119140,0,0
22,Q22,1544589335.607058,101777,0,0
6,Q1,1544589335.609372,246033,0,0
21,Q21,1544589335.755718,10112081,0,0
21,Q21,1544589345.767910,10112318,0,0
11,Q9,1544589355.780596,5768847,0,0
7,Q2,1544589361.449299,618406,0,0
2,Payment,1544589361.450427,21004502,0,0
15,Q14,1544589361.967816,468376,0,0
19,Q19,1544589362.336596,10106118,0,0
21,Q21,1544589372.342507,10113181,0,0
19,Q19,1544589382.355828,10109515,0,0
19,Q19,1544589392.365408,10115530,0,0
